,sales,MoM,YoY
,Manhattan,,
,All Upper East Side,,
,All,,
2003-09,624823.8410944315,0.020586047392547435,0.0025452598913127122
2003-10,627692.998456322,0.00459194603852664,-0.00013849066756277395
2003-11,638152.1971888203,0.016662920819924043,0.05598993580845102
2003-12,631866.1667102287,-0.00985036250957505,0.06435451968553063
2004-01,640604.3446444736,0.01382915939262852,0.051219241188211084
2004-02,645155.3943077306,0.007104306583781916,0.17611742434408795
2004-03,647335.9946395806,0.0033799614032365977,0.15347946940509583
2004-04,651503.3412636984,0.006437687164975392,0.10603000932330087
2004-05,674890.858469873,0.0358977701646328,0.13053099924208023
2004-06,696704.317867707,0.032321462239524035,0.16300958367458196
2004-07,714166.7441081103,0.025064329002363328,0.1671320470247717
2004-08,732395.3591783902,0.02552431238316033,0.19629315591296503
2004-09,741011.0111435322,0.011763662695524424,0.1859518834069922
2004-10,740733.9523822988,-0.00037389290721323576,0.18008955684383454
2004-11,746286.3564030902,0.0074958141218370855,0.16944885513302466
2004-12,737094.5288995762,-0.012316756731043932,0.16653583896921131
2005-01,743790.0811830563,0.009083709105094151,0.16107561149284644
2005-02,759512.8445296864,0.021138710698617835,0.1772556677522079
2005-03,779874.56024553,0.026808915560147195,0.20474462520772274
2005-04,786042.1339090455,0.00790841755573335,0.20650514605863246
2005-05,817438.8118490137,0.039942741725345066,0.2112163049627438
2005-06,832162.2938969319,0.018011723733320606,0.19442677841268408
2005-07,846270.6059145757,0.016953798701424105,0.1849762158436037
2005-08,862896.2226957444,0.01964574530294727,0.17818362975941238
2005-09,882252.6594363983,0.022431940517926074,0.1906066794809178
2005-10,894364.272716286,0.013728055280246787,0.20740283314932673
2005-11,889788.3714655102,-0.0051163730376642125,0.19228813957428237
2005-12,867635.0450043808,-0.02489729824704523,0.17710145847872627
2006-01,858925.2798274874,-0.010038512421832069,0.15479528640836349
2006-02,876406.7202611936,0.020352690559087172,0.15390638430070447
2006-03,888043.5285204127,0.01327786288054833,0.13870047029207822
2006-04,889487.873177995,0.0016264345284837667,0.13160330064561077
2006-05,891716.3260699421,0.0025053212743477715,0.0908661457521398
2006-06,897412.2174174383,0.0063875597888845,0.07841009379906838
2006-07,893419.8635139439,-0.004448740306860932,0.0557141619593573
2006-08,896768.6743080787,0.0037483057304810163,0.039254374652973434
2006-09,906222.9049545559,0.010542552296189278,0.027169366124065064
2006-10,898058.8170948464,-0.009008918021244372,0.004130916776605709
2006-11,895459.2576281303,-0.0028946427753201442,0.006373297678952561
2006-12,880286.2936940725,-0.016944337561764167,0.01458130208379016
2007-01,893054.3780703535,0.01450446799836036,0.03973465334460857
2007-02,889459.8422751076,-0.00402499095633202,0.014893909085982093
